,network,iter,epoch,type,loss,accuracy
790,I,8,41,validation,0.06425519213317549,0.9750000017660635
791,I,8,42,validation,0.06426138482358376,0.9750000017660635
792,I,8,43,validation,0.06428896371680484,0.9750000017660635
793,I,8,44,validation,0.06433704090832854,0.9750000017660635
794,I,8,45,validation,0.06437712771380406,0.9750000017660635
795,I,8,46,validation,0.06446386017422709,0.9750000017660635
796,I,8,47,validation,0.06446776965727892,0.9750000017660635
797,I,8,48,validation,0.0645249362170472,0.9750000017660635
798,I,8,49,validation,0.06453024681616591,0.9750000017660635
799,I,8,50,validation,0.06456213476269988,0.9750000017660635
800,I,9,1,train,0.05661029771956811,0.9859169538279897
801,I,9,2,train,0.05657977360380372,0.9855057677548182
802,I,9,3,train,0.05661434427096729,0.9859169528966671
803,I,9,4,train,0.056575669130420704,0.9859169504458183
804,I,9,5,train,0.056586790851341856,0.9859169515732088
805,I,9,6,train,0.05649701502376334,0.9858141569420695
806,I,9,7,train,0.05650961047687911,0.9856085661602648
807,I,9,8,train,0.05646475169679003,0.9856085649348403
808,I,9,9,train,0.05647283177562425,0.9857113623109303
809,I,9,10,train,0.05644740812682645,0.9851973798910254
810,I,9,11,train,0.05648334423772452,0.9856085660622308
811,I,9,12,train,0.0564288149999859,0.9855057690782767
812,I,9,13,train,0.05639465566032174,0.9851973811164498
813,I,9,14,train,0.05639441597189656,0.9858141568440356
814,I,9,15,train,0.0564438010961136,0.9850945838383938
815,I,9,16,train,0.05640995444570619,0.9855057677548182
816,I,9,17,train,0.05641084612580016,0.9851973799890593
817,I,9,18,train,0.05633820305535521,0.9855057676567843
818,I,9,19,train,0.056389805066589214,0.9851973810184159
819,I,9,20,train,0.056313037817170356,0.984888993252657
820,I,9,21,train,0.05634012305649536,0.985402973221713
821,I,9,22,train,0.056354666574502756,0.9856085660622308
822,I,9,23,train,0.05630601021785926,0.9855057690782767
823,I,9,24,train,0.0564032305540566,0.9850945827110034
824,I,9,25,train,0.056335371870725216,0.984991788177898
825,I,9,26,train,0.05632128688892791,0.9855057689802427
826,I,9,27,train,0.05631532879411488,0.9853001782964719
827,I,9,28,train,0.05631594023648895,0.9853001759436569
828,I,9,29,train,0.056259334977336324,0.9849917869524736
829,I,9,30,train,0.056256617284624985,0.9849917857270492
830,I,9,31,train,0.05623947797912957,0.9859169528966671
831,I,9,32,train,0.05628756051699288,0.9849917877857622
832,I,9,33,train,0.05624844516416105,0.9853001784925398
833,I,9,34,train,0.05626976328571082,0.9850945860931748
834,I,9,35,train,0.05623822511284073,0.9856085637094159
835,I,9,36,train,0.056223920779302716,0.9847861985234838
836,I,9,37,train,0.0562509863000167,0.9855057677548182
837,I,9,38,train,0.056218438194360044,0.9853001757475891
838,I,9,39,train,0.056223183038558715,0.9851973822438403
839,I,9,40,train,0.05613664325210266,0.9847861973960933
840,I,9,41,train,0.05620875247787856,0.985711360595336
841,I,9,42,train,0.05617594322584888,0.9853001770710474
842,I,9,43,train,0.05614967177940631,0.9856085649348403
843,I,9,44,train,0.05619209174428282,0.9849917880798641
844,I,9,45,train,0.05618133091698646,0.984888990997876
845,I,9,46,train,0.056186675352173074,0.9851973810184159
846,I,9,47,train,0.05610019348616908,0.9856085661602648
847,I,9,48,train,0.056156733385777396,0.9849917878837962
848,I,9,49,train,0.05615667605429495,0.984991790432679
849,I,9,50,train,0.05617065093783343,0.9850945841324957
850,I,9,1,validation,0.052929697708114634,0.9851851772378992
851,I,9,2,validation,0.053336571931948934,0.9851851772378992
852,I,9,3,validation,0.0531373095452889,0.9851851772378992
853,I,9,4,validation,0.05312217271043833,0.9851851772378992
854,I,9,5,validation,0.05324756821425614,0.9851851772378992
855,I,9,6,validation,0.05286886067726839,0.9851851772378992
856,I,9,7,validation,0.05302953246724361,0.9851851772378992
857,I,9,8,validation,0.05349244222533242,0.9851851772378992
858,I,9,9,validation,0.05302719580989409,0.9851851772378992
859,I,9,10,validation,0.053701822967451775,0.9851851772378992
860,I,9,11,validation,0.053162259217599594,0.9851851772378992
861,I,9,12,validation,0.05348856881054989,0.9851851772378992
862,I,9,13,validation,0.053962856938866294,0.9851851772378992
863,I,9,14,validation,0.053261283868643525,0.9851851772378992
864,I,9,15,validation,0.05363193651498511,0.9851851772378992
865,I,9,16,validation,0.053259382905337216,0.9851851772378992
866,I,9,17,validation,0.05353825661047638,0.9851851772378992
867,I,9,18,validation,0.0528310250716728,0.9861111022807934
868,I,9,19,validation,0.05341326597920636,0.9851851772378992
869,I,9,20,validation,0.05402753402719369,0.9851851772378992
870,I,9,21,validation,0.05397772291433756,0.9851851772378992
871,I,9,22,validation,0.05339729704455412,0.9851851772378992
872,I,9,23,validation,0.053035713000874105,0.9851851772378992
873,I,9,24,validation,0.053092326166127655,0.9851851772378992
874,I,9,25,validation,0.053482382024177,0.9851851772378992
875,I,9,26,validation,0.053263537329190445,0.9851851772378992
876,I,9,27,validation,0.0532573285864028,0.9851851772378992
877,I,9,28,validation,0.05341029232766704,0.9851851772378992
878,I,9,29,validation,0.05314688620705123,0.9861111022807934
879,I,9,30,validation,0.053884858002506746,0.9851851772378992
880,I,9,31,validation,0.05314925497670494,0.9861111022807934
881,I,9,32,validation,0.0533870897911752,0.9851851772378992
882,I,9,33,validation,0.05335655992853895,0.9851851772378992
883,I,9,34,validation,0.05355675624094955,0.9851851772378992
884,I,9,35,validation,0.053213989071082324,0.9861111022807934
885,I,9,36,validation,0.05377058593579999,0.9851851772378992
886,I,9,37,validation,0.053609294111622685,0.9851851772378992
887,I,9,38,validation,0.053453415017564246,0.9851851772378992
888,I,9,39,validation,0.05356584373738668,0.9851851772378992
889,I,9,40,validation,0.054258017009824806,0.9851851772378992
890,I,9,41,validation,0.05342000383259599,0.9851851772378992
891,I,9,42,validation,0.05341248064494856,0.9851851772378992
892,I,9,43,validation,0.05302669294151538,0.9861111022807934
893,I,9,44,validation,0.05359347337825629,0.9851851772378992
894,I,9,45,validation,0.053875053834484855,0.9851851772378992
895,I,9,46,validation,0.053459989891928635,0.9851851772378992
896,I,9,47,validation,0.05302203317114618,0.9861111022807934
897,I,9,48,validation,0.053489512214986865,0.9851851772378992
898,I,9,49,validation,0.05354400412276542,0.9851851772378992
899,I,9,50,validation,0.05357833838125872,0.9851851772378992
900,I,10,1,train,0.056358328985975516,0.9851973795969236
901,I,10,2,train,0.05636110262773735,0.9848889921252665
902,I,10,3,train,0.056326819677212224,0.9851973812144837
903,I,10,4,train,0.056240220316747004,0.9855057703037011
904,I,10,5,train,0.05633357722054873,0.984991790530713
905,I,10,6,train,0.05625794308511295,0.9849917868544397
906,I,10,7,train,0.05633654202469379,0.9849917869524736
907,I,10,8,train,0.056299090591461494,0.9849917868544397
908,I,10,9,train,0.0562577474981816,0.9851973799890593
909,I,10,10,train,0.05626163805075186,0.9850945863872766
910,I,10,11,train,0.0562729768479537,0.9848889933506909
911,I,10,12,train,0.056252466815701486,0.9850945840344617
912,I,10,13,train,0.056261293888000136,0.9847861974941272
913,I,10,14,train,0.05624596075626629,0.9849917893052885
914,I,10,15,train,0.05623036547560906,0.9850945828090373
915,I,10,16,train,0.05621443774496009,0.9848889920272326
916,I,10,17,train,0.0562624215771824,0.9851973820477724
917,I,10,18,train,0.05623152196915869,0.9850945849657843
918,I,10,19,train,0.056216949482117536,0.9850945851618522
919,I,10,20,train,0.05618352349694377,0.9851973810184159
920,I,10,21,train,0.05620698768210499,0.984991788177898
921,I,10,22,train,0.05619206707342528,0.9851973776362444
922,I,10,23,train,0.05618050126021875,0.9849917879818302
923,I,10,24,train,0.05618919834102455,0.984888990997876
924,I,10,25,train,0.0561524959147822,0.9853001772671154
925,I,10,26,train,0.0561628631786382,0.9853001753554532
926,I,10,27,train,0.05614274753698785,0.9848889943800474
927,I,10,28,train,0.056135023276989444,0.9847861973960933
928,I,10,29,train,0.05611606477300244,0.9854029718002206
929,I,10,30,train,0.056118379831834896,0.984991790432679
930,I,10,31,train,0.05614209271612038,0.9849917892072546
931,I,10,32,train,0.05611639896922402,0.9849917892072546
932,I,10,33,train,0.05610217586830626,0.9850945862892427
933,I,10,34,train,0.05608870805697638,0.9849917868544397
934,I,10,35,train,0.05608635783995085,0.9854029728295771
935,I,10,36,train,0.05608534874658002,0.9848889933506909
936,I,10,37,train,0.056085700113295674,0.9851973811164498
937,I,10,38,train,0.0560685202768869,0.9853001771690814
938,I,10,39,train,0.056074113226618226,0.9850945828090373
939,I,10,40,train,0.0560349608345668,0.9851973813125178
940,I,10,41,train,0.05605539243352771,0.985197378567567
941,I,10,42,train,0.05602969945788285,0.9854029743491035
942,I,10,43,train,0.05602129006844112,0.9849917903346451
943,I,10,44,train,0.05603601731663251,0.985711360791404
944,I,10,45,train,0.05601254767526897,0.9849917878837962
945,I,10,46,train,0.056020900650764816,0.9850945836423259
946,I,10,47,train,0.055995727736061734,0.9851973798910254
947,I,10,48,train,0.05601348524367878,0.984888993252657
948,I,10,49,train,0.055981176379933266,0.9850945839364278
949,I,10,50,train,0.05598976858278835,0.9849917856290152
950,I,10,1,validation,0.051345680038880175,0.9842592632329022
951,I,10,2,validation,0.05151316254988261,0.9842592632329022
952,I,10,3,validation,0.051293381869241046,0.9842592632329022
953,I,10,4,validation,0.05117200029161285,0.9842592632329022
954,I,10,5,validation,0.05126618658498585,0.9842592632329022
955,I,10,6,validation,0.051367040185680335,0.9842592632329022
956,I,10,7,validation,0.05138613913624323,0.9842592632329022
957,I,10,8,validation,0.05134623770680736,0.9842592632329022
958,I,10,9,validation,0.05121246907462288,0.9842592632329022
959,I,10,10,validation,0.051220928558635664,0.9842592632329022
960,I,10,11,validation,0.05133558934526432,0.9842592632329022
961,I,10,12,validation,0.05122935062751855,0.9842592632329022
962,I,10,13,validation,0.05130267232635998,0.9842592632329022
963,I,10,14,validation,0.05132569086196815,0.9842592632329022
964,I,10,15,validation,0.05125831727437563,0.9842592632329022
965,I,10,16,validation,0.05131192847248814,0.9842592632329022
966,I,10,17,validation,0.05121891715895833,0.9842592632329022
967,I,10,18,validation,0.05117605948207374,0.9842592632329022
968,I,10,19,validation,0.05132104599437702,0.9842592632329022
969,I,10,20,validation,0.051194535938621916,0.9842592632329022
970,I,10,21,validation,0.051345752805462795,0.9842592632329022
971,I,10,22,validation,0.051245812626600835,0.9842592632329022
972,I,10,23,validation,0.05124712816797438,0.9842592632329022
973,I,10,24,validation,0.05133055534787235,0.9842592632329022
974,I,10,25,validation,0.05126657560268305,0.9842592632329022
975,I,10,26,validation,0.051133209245529505,0.9842592632329022
976,I,10,27,validation,0.05120723467283555,0.9842592632329022
977,I,10,28,validation,0.05125714683958062,0.9842592632329022
978,I,10,29,validation,0.05117355298851315,0.9842592632329022
979,I,10,30,validation,0.05118220118553533,0.9842592632329022
980,I,10,31,validation,0.051211169570268354,0.9842592632329022
981,I,10,32,validation,0.051347292202451544,0.9842592632329022
982,I,10,33,validation,0.051256039339663134,0.9842592632329022
983,I,10,34,validation,0.05132551325853759,0.9842592632329022
984,I,10,35,validation,0.051186833920332395,0.9842592632329022
985,I,10,36,validation,0.05128387591792961,0.9842592632329022
986,I,10,37,validation,0.05127168442656208,0.9842592632329022
987,I,10,38,validation,0.05132495201407302,0.9842592632329022
988,I,10,39,validation,0.051238270387801564,0.9842592632329022
989,I,10,40,validation,0.05132290739991866,0.9842592632329022
990,I,10,41,validation,0.05126646509193557,0.9842592632329022
991,I,10,42,validation,0.05121613735887136,0.9842592632329022
992,I,10,43,validation,0.05139880019662626,0.9842592632329022
993,I,10,44,validation,0.05118306008807849,0.9842592632329022
994,I,10,45,validation,0.051234325091677926,0.9842592632329022
995,I,10,46,validation,0.051251496043631856,0.9842592632329022
996,I,10,47,validation,0.05117285363209063,0.9842592632329022
997,I,10,48,validation,0.05119471972392165,0.9842592632329022
998,I,10,49,validation,0.051194873737080746,0.9842592632329022
999,I,10,50,validation,0.05124888192437572,0.9842592632329022
1000,II,1,1,train,0.565953869768653,0.7501542247447266
1001,II,1,2,train,0.5294298460987059,0.7501542289855669
1002,II,1,3,train,0.48912476181812353,0.7501542215579678
1003,II,1,4,train,0.4399458858460868,0.7545753639837167
1004,II,1,5,train,0.3855772627532519,0.8050586063872143
1005,II,1,6,train,0.33352004653162703,0.8669545488815457
1006,II,1,7,train,0.28971073814632714,0.8845362893083374
1007,II,1,8,train,0.25588113890737507,0.9019123966645342
1008,II,1,9,train,0.23062045255696212,0.9140448246672888
1009,II,1,10,train,0.21158934051660067,0.9248406362219797
1010,II,1,11,train,0.1969088765020947,0.9311124818966807
1011,II,1,12,train,0.18546689266644215,0.9360477095299387
1012,II,1,13,train,0.17592018296811504,0.9387209506380982
1013,II,1,14,train,0.16788786655525942,0.940777296174732
1014,II,1,15,train,0.1610591840117698,0.9440674434442616
1015,II,1,16,train,0.15467782396728944,0.9458153344048852
1016,II,1,17,train,0.14901124368399327,0.9468435084479055
1017,II,1,18,train,0.14386393427664965,0.9486942154596844
1018,II,1,19,train,0.13909201780244104,0.9502364760094308
1019,II,1,20,train,0.13464372079729814,0.9509561919832632
1020,II,1,21,train,0.1303311801608786,0.9523956328783657
1021,II,1,22,train,0.1264578108891229,0.955480154063656
1022,II,1,23,train,0.12256796489508584,0.9569195965643947
1023,II,1,24,train,0.11896846195062001,0.9595928409818806
1024,II,1,25,train,0.11560740693101366,0.9603125620422701
1025,II,1,26,train,0.11256410896857776,0.9615463622553271
1026,II,1,27,train,0.10938291886712993,0.9623688994771826
1027,II,1,28,train,0.1066714242780966,0.9644252483966834
1028,II,1,29,train,0.1040439140047773,0.9659675156386233
1029,II,1,30,train,0.10133904835954997,0.9669956856369114
1030,II,1,31,train,0.09906175005939696,0.9686407576047563
1031,II,1,32,train,0.09685565425232803,0.9700802018091852
1032,II,1,33,train,0.09467108703348437,0.9710055563078724
1033,II,1,34,train,0.09284770897655313,0.9719309135275614
1034,II,1,35,train,0.09099412238201976,0.9726506346982619
1035,II,1,36,train,0.0893616174776111,0.9734731738934564
1036,II,1,37,train,0.08775781087520655,0.9739872579488298
1037,II,1,38,train,0.08626754013137786,0.9745013413300809
1038,II,1,39,train,0.08483642468862075,0.9758379705251795
1039,II,1,40,train,0.08339902041730826,0.9768661413446709
1040,II,1,41,train,0.08226669065726286,0.9774830480575953
1041,II,1,42,train,0.08111648419965767,0.9780999513631393
1042,II,1,43,train,0.07999735581358225,0.9790253067198001
1043,II,1,44,train,0.07907957168467958,0.9788196733918132
1044,II,1,45,train,0.07813306134435441,0.9804647481787139
1045,II,1,46,train,0.0772920787539743,0.9808760151411069
1046,II,1,47,train,0.07645322389804163,0.9812872838071901
1047,II,1,48,train,0.0756953385166951,0.9818013703874569
1048,II,1,49,train,0.07488573585475469,0.9822126390535401
1049,II,1,50,train,0.07438027888380179,0.9821098233700877
1050,II,1,1,validation,0.5473781594948055,0.7495378968676005
1051,II,1,2,validation,0.5232344643245563,0.7495378968676005
1052,II,1,3,validation,0.4921241295756342,0.7495378968676005
1053,II,1,4,validation,0.45123011116179434,0.7495378968676005
1054,II,1,5,validation,0.404896084460225,0.7495378968676005
1055,II,1,6,validation,0.3588745532326689,0.8983364118445603
1056,II,1,7,validation,0.3176075973153775,0.9186691316791471
1057,II,1,8,validation,0.28155489031796976,0.9205175587518378
1058,II,1,9,validation,0.2520812858935866,0.9242144128972193
1059,II,1,10,validation,0.2273984576219111,0.9343807728145127
1060,II,1,11,validation,0.20681440287619113,0.9390018515137339
1061,II,1,12,validation,0.18941355349285985,0.9445471327318061
1062,II,1,13,validation,0.1740129425873818,0.9500924249673727
1063,II,1,14,validation,0.161094838612181,0.9528650655764088
1064,II,1,15,validation,0.15012442883854651,0.9547134926490995
1065,II,1,16,validation,0.14071047983636698,0.9556377061854449
1066,II,1,17,validation,0.1329140867108338,0.9565619197217903
1067,II,1,18,validation,0.12348049307541574,0.9611829984210115
1068,II,1,19,validation,0.11813033632452079,0.9611829984210115
1069,II,1,20,validation,0.11171235893327956,0.9621072119573568
1070,II,1,21,validation,0.10347530771866303,0.964879852566393
1071,II,1,22,validation,0.09831318713710842,0.9658040661027383
1072,II,1,23,validation,0.09423029466829988,0.9667282796390837
1073,II,1,24,validation,0.09475071596708183,0.964879852566393
1074,II,1,25,validation,0.0940965446617709,0.9639556390300476
1075,II,1,26,validation,0.08447792973238527,0.9704251337844652
1076,II,1,27,validation,0.07808449422310548,0.9759704260200317
1077,II,1,28,validation,0.07701270797336388,0.9759704260200317
1078,II,1,29,validation,0.07275532262465209,0.9768946395563771
1079,II,1,30,validation,0.07499889733335227,0.9759704260200317
1080,II,1,31,validation,0.07293869284379284,0.9759704260200317
1081,II,1,32,validation,0.07155488914846272,0.9759704260200317
1082,II,1,33,validation,0.06652470791020366,0.9768946395563771
1083,II,1,34,validation,0.0642790204041436,0.9787430666290678
1084,II,1,35,validation,0.05999122482213207,0.9861367859373251
1085,II,1,36,validation,0.06292445291446559,0.9796672801654132
1086,II,1,37,validation,0.0583507789095757,0.9861367859373251
1087,II,1,38,validation,0.05808087681074129,0.9861367859373251
1088,II,1,39,validation,0.056816978338768434,0.9861367859373251
1089,II,1,40,validation,0.06177878737201752,0.9815157072381039
1090,II,1,41,validation,0.0585693513075933,0.9861367859373251
1091,II,1,42,validation,0.05127823087705261,0.993530494228088
1092,II,1,43,validation,0.055435533760986574,0.9861367859373251
1093,II,1,44,validation,0.05386512775779762,0.9879852130100159
1094,II,1,45,validation,0.05258605560002067,0.9926062806917427
1095,II,1,46,validation,0.05430036410689354,0.9898336400827066
1096,II,1,47,validation,0.05004633876517443,0.997227359390964
1097,II,1,48,validation,0.0530598439420823,0.9926062806917427
1098,II,1,49,validation,0.054876853388264195,0.9898336400827066
1099,II,1,50,validation,0.05002982086069923,0.997227359390964
1100,II,2,1,train,0.0577802507208138,0.9896165412070634
1101,II,2,2,train,0.05693764346976791,0.9900277672978728
1102,II,2,3,train,0.05614309981342785,0.9900277672978728
1103,II,2,4,train,0.0554003656056792,0.9903361868659798
1104,II,2,5,train,0.054699638560667084,0.9903361868169578
1105,II,2,6,train,0.05403081647468836,0.9904389933886821
1106,II,2,7,train,0.05338550775334005,0.9906446064340868
1107,II,2,8,train,0.05284047922535228,0.9904389932906381
1108,II,2,9,train,0.05231983325720581,0.9907474129077671
1109,II,2,10,train,0.05180687016393012,0.9905417998623625
1110,II,2,11,train,0.05133149939250931,0.9908502193814475
1111,II,2,12,train,0.05085611015472454,0.9908502194304695
1112,II,2,13,train,0.05045007958462847,0.9907474129567891
1113,II,2,14,train,0.05003809820432831,0.9908502194304695
1114,II,2,15,train,0.04965159552899688,0.9906446050614703
1115,II,2,16,train,0.04927991333668354,0.9908502194794916
1116,II,2,17,train,0.048915623016123094,0.9908502193814475
1117,II,2,18,train,0.04856473548100175,0.9908502193814475
1118,II,2,19,train,0.04830891960816098,0.9908502194304695
1119,II,2,20,train,0.04800420682434955,0.9908502194794916
1120,II,2,21,train,0.0477220949365382,0.9908502182539412
1121,II,2,22,train,0.04745456302092146,0.9908502194304695
1122,II,2,23,train,0.04717571419825826,0.9908502193814475
1123,II,2,24,train,0.04694608274329857,0.9908502194304695
1124,II,2,25,train,0.04674238437761613,0.9908502194304695
1125,II,2,26,train,0.04652851496619097,0.9908502194304695
1126,II,2,27,train,0.046336634612909454,0.9908502194794916
1127,II,2,28,train,0.04613453779039077,0.9908502194304695
1128,II,2,29,train,0.045882769243051964,0.9908502194304695
1129,II,2,30,train,0.04573149168910808,0.9908502194304695
1130,II,2,31,train,0.04548993796283262,0.9908502194794916
1131,II,2,32,train,0.04544581219223049,0.9908502194794916
1132,II,2,33,train,0.04528423452867999,0.9908502194794916
1133,II,2,34,train,0.045119827563446534,0.9908502194794916
1134,II,2,35,train,0.04488879508701076,0.9908502193814475
1135,II,2,36,train,0.044825751778499325,0.9908502194794916
1136,II,2,37,train,0.0446552072084963,0.9908502194794916
1137,II,2,38,train,0.044531913028599684,0.9908502194304695
1138,II,2,39,train,0.04440803725436718,0.9908502181558971
1139,II,2,40,train,0.04431580980814372,0.9908502194794916
1140,II,2,41,train,0.044183801829169964,0.9908502194794916
1141,II,2,42,train,0.04407994031455738,0.9908502193324255
1142,II,2,43,train,0.043928382798172995,0.9908502193814475
1143,II,2,44,train,0.043840406654616894,0.9908502193814475
1144,II,2,45,train,0.0438024570545582,0.9908502194794916
1145,II,2,46,train,0.04368868513766018,0.9908502194794916
1146,II,2,47,train,0.043563806688828755,0.9908502194794916
1147,II,2,48,train,0.04347118628240522,0.9908502194794916
1148,II,2,49,train,0.0434340500080648,0.9908502194794916
1149,II,2,50,train,0.043370214514484126,0.9908502194794916
1150,II,2,1,validation,0.19483575619116192,0.9407955609902974
1151,II,2,2,validation,0.1978418202872606,0.9407955609902974
1152,II,2,3,validation,0.19758407799458125,0.9407955609902974
1153,II,2,4,validation,0.19705327969452816,0.9407955609902974
1154,II,2,5,validation,0.19670092298069436,0.9407955609902974
1155,II,2,6,validation,0.1959975832624397,0.9407955609902974
1156,II,2,7,validation,0.2027585140707714,0.9407955609902974
1157,II,2,8,validation,0.1945542873990025,0.9407955609902974
1158,II,2,9,validation,0.20231170795197106,0.9407955609902974
1159,II,2,10,validation,0.2011847657103705,0.9407955609902974
1160,II,2,11,validation,0.20211287716207174,0.9407955609902974
1161,II,2,12,validation,0.2010446997741918,0.9407955609902974
1162,II,2,13,validation,0.2050934461430904,0.9407955609902974
1163,II,2,14,validation,0.2064683331078854,0.9407955609902974
1164,II,2,15,validation,0.20227383618298178,0.9407955609902974
1165,II,2,16,validation,0.2041517990504742,0.9407955609902974
1166,II,2,17,validation,0.20425283085709053,0.9407955609902974
1167,II,2,18,validation,0.20897399709356654,0.9407955609902974
1168,II,2,19,validation,0.20908489585233805,0.9407955609902974
1169,II,2,20,validation,0.21019965672010865,0.9407955609902974
1170,II,2,21,validation,0.2060309990277302,0.9407955609902974
1171,II,2,22,validation,0.20761947629341784,0.9407955609902974
1172,II,2,23,validation,0.2135591136640977,0.9407955609902974
1173,II,2,24,validation,0.20673130367071413,0.9407955609902974
1174,II,2,25,validation,0.2098898338811958,0.9407955609902974
1175,II,2,26,validation,0.21127369855814868,0.9407955609902974
1176,II,2,27,validation,0.21211691282310063,0.9407955609902974
1177,II,2,28,validation,0.21576696744569465,0.9407955609902974
1178,II,2,29,validation,0.2089521184718283,0.9407955609902974
1179,II,2,30,validation,0.21083719382806923,0.9407955609902974
1180,II,2,31,validation,0.22115316169050409,0.9407955609902974
1181,II,2,32,validation,0.21827689824945912,0.9407955609902974
1182,II,2,33,validation,0.21823187960903218,0.9407955609902974
1183,II,2,34,validation,0.22032216111438005,0.9407955609902974
1184,II,2,35,validation,0.22004377721603374,0.9407955609902974
1185,II,2,36,validation,0.21868868794382243,0.9407955609902974
1186,II,2,37,validation,0.21621160725800184,0.9407955609902974
1187,II,2,38,validation,0.21995860653426275,0.9407955609902974
1188,II,2,39,validation,0.21937470039588405,0.9407955609902974
1189,II,2,40,validation,0.21925756451975345,0.9407955609902974
1190,II,2,41,validation,0.22284613522129335,0.9407955609902974
1191,II,2,42,validation,0.22017127740891285,0.9407955609902974
1192,II,2,43,validation,0.2199965392976653,0.9407955609902974
1193,II,2,44,validation,0.21412668291599535,0.9407955609902974
1194,II,2,45,validation,0.22419505992033723,0.9407955609902974
1195,II,2,46,validation,0.22460854118408818,0.9407955609902974
1196,II,2,47,validation,0.2255331347570483,0.9407955609902974
1197,II,2,48,validation,0.2280080787735521,0.9407955609902974
1198,II,2,49,validation,0.22411886666722425,0.9407955609902974
1199,II,2,50,validation,0.22541463775997492,0.9407955609902974
1200,II,3,1,train,0.05983121742309518,0.9856070854490556
1201,II,3,2,train,0.059575308507615325,0.9854014736292014
1202,II,3,3,train,0.0594636068039904,0.9851958595053123
1203,II,3,4,train,0.059435862682853974,0.9854014723546289
1204,II,3,5,train,0.059411365195298424,0.9852986635278917
1205,II,3,6,train,0.0593326476612169,0.9851958580836738
1206,II,3,7,train,0.05930856542135757,0.985093052884566
1207,II,3,8,train,0.05926314040970996,0.9851958593582463
1208,II,3,9,train,0.059186194707491396,0.9849902464108856
1209,II,3,10,train,0.05918588244681847,0.9854014712761445
1210,II,3,11,train,0.059157967663189974,0.9852986658809486
1211,II,3,12,train,0.05912024155833609,0.9850930527865219
1212,II,3,13,train,0.05907809847315337,0.9856070843705712
1213,II,3,14,train,0.05905523508177444,0.9851958593582463
1214,II,3,15,train,0.058979823941793255,0.9850930528355439
1215,II,3,16,train,0.058948066102811315,0.9851958594072683
1216,II,3,17,train,0.058907253777437274,0.9850930516590155
1217,II,3,18,train,0.058853966035075214,0.9850930541101164
1218,II,3,19,train,0.05889395456728568,0.9851958594072683
1219,II,3,20,train,0.05885571916733664,0.9851958594072683
1220,II,3,21,train,0.05873519754652143,0.9850930542081604
1221,II,3,22,train,0.058859893127814755,0.9849902440088067
1222,II,3,23,train,0.05879905099958607,0.9851958580836738
1223,II,3,24,train,0.058768137636846,0.9849902463618636
1224,II,3,25,train,0.05868207809444541,0.9849902463128416
1225,II,3,26,train,0.058764807465535536,0.9854014737272454
1226,II,3,27,train,0.05860728840274238,0.9848874411137337
1227,II,3,28,train,0.058676481358013746,0.9857098907952295
1228,II,3,29,train,0.05866813001011214,0.9849902464108856
1229,II,3,30,train,0.05864026766510531,0.985093052933588
1230,II,3,31,train,0.058620289007533646,0.9849902451363132
1231,II,3,32,train,0.05855225635935864,0.9849902451363132
1232,II,3,33,train,0.05852108782285027,0.9849902452343572
1233,II,3,34,train,0.058580507521726395,0.9850930479333422
1234,II,3,35,train,0.05848149736894909,0.9850930517080375
1235,II,3,36,train,0.05843769516127566,0.9852986646553982
1236,II,3,37,train,0.05850106990783472,0.9848874385645888
1237,II,3,38,train,0.05851436891921735,0.9850930503844431
1238,II,3,39,train,0.05845581265623111,0.9850930503844431
1239,II,3,40,train,0.058469797976328806,0.98509305298261
1240,II,3,41,train,0.058406774859622285,0.9850930516590155
1241,II,3,42,train,0.05837176632052999,0.985093052884566
1242,II,3,43,train,0.05840513273886704,0.9852986647534422
1243,II,3,44,train,0.058331041203026075,0.9848874386136108
1244,II,3,45,train,0.05836653280430675,0.9849902464108856
1245,II,3,46,train,0.0581596306181155,0.9855042801519037
1246,II,3,47,train,0.058292953767609325,0.9848874398881833
1247,II,3,48,train,0.05816106882834467,0.9850930491588926
1248,II,3,49,train,0.05820941769059238,0.9856070867236281
1249,II,3,50,train,0.05824161587788363,0.9850930516590155
1250,II,3,1,validation,0.06958747435762623,0.9833487449808324
1251,II,3,2,validation,0.06998644788581732,0.9833487449808324
1252,II,3,3,validation,0.0678722283589265,0.9833487449808324
1253,II,3,4,validation,0.07033456325439252,0.9833487449808324
1254,II,3,5,validation,0.06907426808101567,0.9833487449808324
1255,II,3,6,validation,0.07028071868401814,0.9833487449808324
1256,II,3,7,validation,0.06875467270745825,0.9833487449808324
1257,II,3,8,validation,0.07008850740824088,0.9833487449808324
1258,II,3,9,validation,0.06867495533806908,0.9833487449808324
1259,II,3,10,validation,0.06921668361088866,0.9833487449808324
1260,II,3,11,validation,0.0699277321175779,0.9833487449808324
1261,II,3,12,validation,0.069564689335023,0.9833487449808324
1262,II,3,13,validation,0.06978858764932527,0.9833487449808324
1263,II,3,14,validation,0.06961697466937682,0.9833487449808324
1264,II,3,15,validation,0.06936717886561924,0.9833487449808324
1265,II,3,16,validation,0.06934790158829333,0.9833487449808324
1266,II,3,17,validation,0.06885413851584227,0.9833487449808324
1267,II,3,18,validation,0.06862998373201677,0.9833487449808324
1268,II,3,19,validation,0.068319176088512,0.9833487449808324
1269,II,3,20,validation,0.06886524058803899,0.9833487449808324
1270,II,3,21,validation,0.0686554769050286,0.9833487449808324
1271,II,3,22,validation,0.06837256688720036,0.9833487449808324
